SN,Date,Open,High,Low,LTP,CHANGE,Volume,Adjusted_Close
78,2023-10-30,383.00,392.00,383.00,390.00,0.52,"14,522.00","5,635,774.80"
79,2023-10-29,395.00,397.00,388.00,388.00,-2.51,"23,581.00","9,231,057.90"
80,2023-10-19,404.50,408.60,393.00,398.00,-0.15,"55,758.00","22,440,775.30"
81,2023-10-18,381.20,410.90,381.20,398.60,2.49,"44,965.00","17,778,215.30"
82,2023-10-17,390.00,399.40,386.00,388.90,1.28,"25,921.00","10,094,710.20"
83,2023-10-16,392.00,392.00,383.10,384.00,-2.54,"37,163.00","14,367,745.30"
84,2023-10-12,400.00,405.00,393.10,394.00,-1.99,"35,159.00","13,964,126.20"
85,2023-10-11,400.00,409.00,398.00,402.00,0.25,"35,531.00","14,257,269.00"
86,2023-10-10,406.00,407.00,400.00,401.00,-1.21,"42,660.00","17,132,428.70"
87,2023-10-09,403.00,412.00,403.00,405.90,-0.02,"43,927.00","17,825,696.00"
88,2023-10-08,416.50,420.00,406.00,406.00,-2.52,"88,570.00","36,313,045.00"
89,2023-10-05,415.00,421.00,414.20,416.50,-0.22,"21,852.00","9,100,920.30"
90,2023-10-04,412.10,424.00,412.10,417.40,0.58,"24,365.00","10,238,747.20"
91,2023-10-03,412.60,420.00,412.60,415.00,-0.95,"24,559.00","10,241,083.80"
92,2023-10-02,418.00,423.00,413.00,419.00,0.02,"34,787.00","14,575,642.70"
93,2023-10-01,425.10,430.00,417.00,418.90,-2.47,"78,244.00","32,859,595.40"
94,2023-09-27,440.00,445.70,426.10,429.50,-1.72,"36,388.00","15,645,152.70"
95,2023-09-26,431.00,439.80,430.00,437.00,1.86,"48,431.00","21,033,577.70"
96,2023-09-25,432.00,435.50,427.00,429.00,-0.69,"54,854.00","23,512,948.90"
97,2023-09-24,435.00,449.90,432.00,432.00,-1.89,"71,889.00","31,499,402.70"
98,2023-09-21,430.00,448.50,430.00,440.30,2.85,"86,935.00","38,288,295.10"
99,2023-09-19,425.00,435.00,423.00,428.10,0.97,"43,906.00","18,774,350.30"
100,2023-09-18,416.30,432.00,416.30,424.00,0.00,"25,018.00","10,645,207.70"
101,2023-09-17,439.00,439.00,422.00,424.00,-3.42,"57,525.00","24,621,088.10"
102,2023-09-13,424.00,439.50,421.20,439.00,3.61,"56,905.00","24,574,329.60"
103,2023-09-12,434.00,434.00,418.00,423.70,-0.54,"58,074.00","24,652,584.30"
104,2023-09-11,406.00,434.00,406.00,426.00,3.70,"59,113.00","24,940,013.80"
105,2023-09-10,420.20,420.20,409.00,410.80,-0.29,"27,188.00","11,235,652.10"
